Entry,Line,Message,Byte_Count,Decimals
1303,2606,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1304,2608,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=3)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,3,0"
1305,2610,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1306,2612,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=1)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,1,0"
1307,2614,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1308,2616,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12996, Current=3)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,196,50,3,0"
1309,2618,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,0,0"
1310,2620,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1311,2622,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=3)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,3,0"
1312,2624,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1313,2626,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,0,0"
1314,2628,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1315,2630,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12996, Current=2)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,196,50,2,0"
1316,2632,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=1)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,1,0"
1317,2634,"Dock_Errors(category=4, status=255, code=2, payload=0)",32,"1,1,145,245,255,255,4,0,1,0,0,255,255,255,255,255,4,255,2,0,255,255,255,255,0,0,0,0,0,0,0,0"
1318,2636,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1319,2638,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=4)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,4,0"
1320,2640,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1321,2642,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=1)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,1,0"
1322,2644,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1323,2646,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12996, Current=4)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,196,50,4,0"
1324,2648,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=1)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,1,0"
1325,2650,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1326,2652,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=3)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,3,0"
1327,2654,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1328,2656,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=2)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,2,0"
1329,2658,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1330,2660,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12996, Current=3)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,196,50,3,0"
1331,2662,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,0,0"
1332,2664,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1333,2666,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=4)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,4,0"
1334,2668,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1335,2670,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=1)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,1,0"
1336,2672,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1337,2674,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12987, Current=2)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,187,50,2,0"
1338,2676,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=1)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,1,0"
1339,2678,"Dock_ResponseMeasure_9(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,9,7,1,0,0,255,255,255,255,255,1,1,0,15,0,0,0,0"
1340,2680,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1341,2682,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=5)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,5,0"
1342,2684,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1343,2686,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,0,0"
1344,2688,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1345,2690,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12987, Current=2)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,187,50,2,0"
1346,2692,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=1)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,1,0"
1347,2694,"Dock_ResponseMeasure_9(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,9,7,1,0,0,255,255,255,255,255,1,1,0,15,0,0,0,0"
1348,2696,"Dock_DockConnectionStatus(readyToDock=1, readyToFill=0, fillFinished=0, acceptedID=0)",24,"1,1,145,245,255,255,1,0,1,0,0,255,255,255,255,255,1,0,0,255,0,0,255,255"
1349,2698,"Dock_FillMsg1(fillType=2, b_Delivered=0, InjectionState=0, DeliveryOrder=1, TransferRate=0.0, VolumeMeasured=0.0, WaterBeforeInjection=0.0, ChemVolumeRequestedResponse=0.0, FlushVolumeMeasured=0.0, LevelRemaining=317.413330078125)",48,"1,1,145,245,255,255,1,16,1,0,0,255,255,255,255,255,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,180,158,67,0,0,0,0"
1350,2700,"Dock_FillMsg2(fillType=2, b_Delivered=0, InjectionState=0, DeliveryOrder=2, TransferRate=0.0, VolumeMeasured=0.0, WaterBeforeInjection=0.0, ChemVolumeRequestedResponse=0.0, FlushVolumeMeasured=0.0, LevelRemaining=310.49749755859375)",48,"1,1,145,245,255,255,2,16,1,0,0,255,255,255,255,255,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,63,155,67,0,0,0,0"
1351,2702,"Dock_FillMsg3(fillType=2, b_Delivered=0, InjectionState=0, DeliveryOrder=3, TransferRate=0.0, VolumeMeasured=0.0, WaterBeforeInjection=0.0, ChemVolumeRequestedResponse=0.0, FlushVolumeMeasured=0.0, LevelRemaining=296.4638977050781)",48,"1,1,145,245,255,255,3,16,1,0,0,255,255,255,255,255,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,59,148,67,0,0,0,0"
1352,2704,"Dock_FillMsg4(fillType=2, b_Delivered=0, InjectionState=0, DeliveryOrder=4, TransferRate=0.0, VolumeMeasured=0.0, WaterBeforeInjection=0.0, ChemVolumeRequestedResponse=0.0, FlushVolumeMeasured=0.0, LevelRemaining=1000.0)",48,"1,1,145,245,255,255,4,16,1,0,0,255,255,255,255,255,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,68,0,0,0,0"
1353,2706,"Dock_FillMsg5(fillType=2, b_Delivered=0, InjectionState=0, DeliveryOrder=5, TransferRate=0.0, VolumeMeasured=0.0, WaterBeforeInjection=0.0, ChemVolumeRequestedResponse=0.0, FlushVolumeMeasured=0.0, LevelRemaining=1000.0)",48,"1,1,145,245,255,255,5,16,1,0,0,255,255,255,255,255,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,68,0,0,0,0"
1354,2708,"Dock_FillMsg6(fillType=2, b_Delivered=0, InjectionState=0, DeliveryOrder=6, TransferRate=0.0, VolumeMeasured=0.0, WaterBeforeInjection=0.0, ChemVolumeRequestedResponse=0.0, FlushVolumeMeasured=0.0, LevelRemaining=1000.0)",48,"1,1,145,245,255,255,6,16,1,0,0,255,255,255,255,255,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,68,0,0,0,0"
1355,2710,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1356,2712,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=5)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,5,0"
1357,2714,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1358,2716,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,0,0"
1359,2718,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1360,2720,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12996, Current=3)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,196,50,3,0"
1361,2722,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,0,0"
1362,2724,"Dock_ResponseMeasure_9(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,9,7,1,0,0,255,255,255,255,255,1,1,0,15,0,0,0,0"
1363,2726,"Dock_FillMsg7(fillType=2, b_Delivered=0, InjectionState=0, DeliveryOrder=7, TransferRate=0.0, VolumeMeasured=0.0, WaterBeforeInjection=0.0, ChemVolumeRequestedResponse=0.0, FlushVolumeMeasured=0.0, LevelRemaining=1000.0)",48,"1,1,145,245,255,255,7,16,1,0,0,255,255,255,255,255,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,68,0,0,0,0"
1364,2728,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1365,2730,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=4)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,4,0"
1366,2732,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1367,2734,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=2)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,2,0"
1368,2736,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1369,2738,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12987, Current=3)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,187,50,3,0"
1370,2740,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,0,0"
1371,2742,"Dock_ResponseMeasure_9(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,9,7,1,0,0,255,255,255,255,255,1,1,0,15,0,0,0,0"
1372,2744,"Dock_ResponseMeasure_20(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,20,7,1,0,0,255,255,255,255,255,1,1,0,3,0,0,0,0"
1373,2746,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1374,2748,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=4)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,4,0"
1375,2750,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1376,2752,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,0,0"
1377,2754,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1378,2756,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12978, Current=2)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,178,50,2,0"
1379,2758,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,0,0"
1380,2760,"Dock_ResponseMeasure_9(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,9,7,1,0,0,255,255,255,255,255,1,1,0,15,0,0,0,0"
1381,2762,"Dock_ResponseMeasure_20(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,20,7,1,0,0,255,255,255,255,255,1,1,0,3,0,0,0,0"
1382,2764,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1383,2766,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=4)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,4,0"
1384,2768,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1385,2770,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,0,0"
1386,2772,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1387,2774,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12987, Current=3)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,187,50,3,0"
1388,2776,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,0,0"
1389,2778,"Dock_ResponseMeasure_9(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,9,7,1,0,0,255,255,255,255,255,1,1,0,15,0,0,0,0"
1390,2780,"Dock_ResponseMeasure_20(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,20,7,1,0,0,255,255,255,255,255,1,1,0,3,0,0,0,0"
1391,2782,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1392,2784,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=3)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,3,0"
1393,2786,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1394,2788,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=1)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,1,0"
1395,2790,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1396,2792,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12996, Current=2)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,196,50,2,0"
1397,2794,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,0,0"
1398,2796,"Dock_ResponseMeasure_9(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,9,7,1,0,0,255,255,255,255,255,1,1,0,15,0,0,0,0"
1399,2798,"Dock_ResponseMeasure_20(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,20,7,1,0,0,255,255,255,255,255,1,1,0,3,0,0,0,0"
1400,2800,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1401,2802,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=3)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,3,0"
1402,2804,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1403,2806,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=1)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,1,0"
1404,2808,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1405,2810,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12987, Current=2)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,187,50,2,0"
1406,2812,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,0,0"
1407,2814,"Dock_ResponseMeasure_29(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,29,7,1,0,0,255,255,255,255,255,1,1,0,12,0,0,0,0"
1408,2816,"Dock_ResponseMeasure_31(eDiagInfo=1, eMode=2, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,31,7,1,0,0,255,255,255,255,255,1,2,0,0,0,0,0,0"
1409,2818,"Dock_ResponseMeasure_51(eDiagInfo=1, eMode=4, OutState=0, Voltage=13006, Current=0)",24,"1,1,145,245,255,255,51,7,1,0,0,255,255,255,255,255,1,4,0,0,206,50,0,0"
1410,2820,"Dock_ResponseMeasure_52(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,52,7,1,0,0,255,255,255,255,255,1,1,0,17,0,0,0,0"
1411,2822,"Dock_ResponseMeasure_54(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,54,7,1,0,0,255,255,255,255,255,1,1,0,1,0,0,0,0"
1412,2824,"Dock_WaterFillStatus(flowRate=0.0, pressure=0.04843749850988388, dockTotalFlowOut=0.0)",32,"1,1,145,245,255,255,3,0,1,0,0,255,255,255,255,255,0,0,0,0,102,102,70,61,0,0,0,0,255,255,255,255"
1413,2826,"Dock_ResponseMeasure_1(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,1,7,1,0,0,255,255,255,255,255,1,1,0,2,0,0,0,0"
1414,2828,"Dock_ResponseMeasure_3(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=4)",24,"1,1,145,245,255,255,3,7,1,0,0,255,255,255,255,255,1,1,0,7,0,0,4,0"
1415,2830,"Dock_ResponseMeasure_4(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,4,7,1,0,0,255,255,255,255,255,1,1,0,10,0,0,0,0"
1416,2832,"Dock_ResponseMeasure_5(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,5,7,1,0,0,255,255,255,255,255,1,1,0,11,0,0,0,0"
1417,2834,"Dock_ResponseMeasure_6(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,6,7,1,0,0,255,255,255,255,255,1,1,0,6,0,0,0,0"
1418,2836,"Dock_ResponseMeasure_7(eDiagInfo=1, eMode=1, OutState=1, Voltage=12987, Current=2)",24,"1,1,145,245,255,255,7,7,1,0,0,255,255,255,255,255,1,1,1,0,187,50,2,0"
1419,2838,"Dock_ResponseMeasure_8(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,8,7,1,0,0,255,255,255,255,255,1,1,0,18,0,0,0,0"
1420,2840,"Dock_ResponseMeasure_22(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=1)",24,"1,1,145,245,255,255,22,7,1,0,0,255,255,255,255,255,1,1,0,5,0,0,1,0"
1421,2842,"Dock_ResponseMeasure_23(eDiagInfo=1, eMode=1, OutState=0, Voltage=0, Current=0)",24,"1,1,145,245,255,255,23,7,1,0,0,255,255,255,255,255,1,1,0,16,0,0,0,0"
